return_id,order_id,sku,quantity,return_date,reason,condition_on_return
RET-002291,ORD-013674,B07YF2T8JE,1,2025-12-09,arrived damaged,damaged
RET-002292,ORD-013676,B0WXUN8SX9,1,2025-12-02,not as described,resellable
RET-002293,ORD-013680,B0WXUN8SX9,1,2025-11-22,quality issue,resellable
RET-002294,ORD-013704,B0TE7M6JWU,1,2026-01-28,no longer needed,resellable
RET-002295,ORD-013712,B0U862BR2Y,1,2025-12-06,not as described,resellable
RET-002296,ORD-013728,B0XVBEPU7E,1,2025-12-03,changed mind,opened
RET-002297,ORD-013741,B06TDAT9ZQ,1,2025-12-14,changed mind,resellable
RET-002298,ORD-013748,VH-1057,1,2025-11-28,quality issue,opened
RET-002299,ORD-013753, acacsauc ,1,2025-11-26,changed mind,resellable
RET-002300,ORD-013759,B0TBXU1FDC,1,2025-12-29,not as described,opened
RET-002301,ORD-013759,B0QRL5NZ0E,1,2025-12-03,not as described,resellable
RET-002302,ORD-013760,B0TE7M6JWU,1,2025-12-09,arrived damaged,opened
RET-002303,ORD-013762,B044FDSE6A,1,2025-11-29,no longer needed,resellable
RET-002304,ORD-013764,B0WXUN8SX9,1,2025-12-09,no longer needed,resellable
RET-002305,ORD-013766,B00RADH5S3,1,2025-12-03,changed mind,resellable
RET-002306,ORD-013772,B0WXUN8SX9,1,2025-11-26,changed mind,resellable
RET-002307,ORD-013776,VH-1096,1,2025-11-29,wrong item,resellable
RET-002308,ORD-013778,B0KWHTZDZV,1,2025-11-23,wrong item,opened
RET-002309,ORD-013780,B0WXUN8SX9,1,2025-12-19,arrived damaged,damaged
RET-002310,ORD-013781,B0WXUN8SX9,1,2025-12-27,wrong item,resellable
RET-002311,ORD-013782,B0WXUN8SX9,1,2025-11-09,wrong item,resellable
RET-002312,ORD-013790,staisteestanmixe  ,1,2025-12-01,not as described,opened
RET-002313,ORD-013793,B0WXUN8SX9,1,2025-11-28,changed mind,resellable
RET-002314,ORD-013803,B02ZXK0X7U,1,2026-01-16,changed mind,resellable
RET-002315,ORD-013805,B0WXUN8SX9,1,2025-11-21,changed mind,resellable
RET-002316,ORD-013807,B0L1F47G91,1,2025-12-21,changed mind,resellable
RET-002317,ORD-013807,B0DF2MFPCY,1,2025-11-10,changed mind,resellable
RET-002318,ORD-013813,B09VH9SRSS,1,2025-12-04,no longer needed,resellable
RET-002319,ORD-013818,B0WXUN8SX9,1,2025-11-29,quality issue,opened
RET-002320,ORD-013824,B0R3PJRMZ0,1,2025-12-01,not as described,resellable
RET-002321,ORD-013824,B04Z01TQC9,1,2025-12-16,changed mind,resellable
RET-002322,ORD-013824,B03RU2WGG5,1,2025-12-14,arrived damaged,damaged
RET-002323,ORD-013828,B07YF2T8JE,1,2025-12-09,quality issue,damaged
RET-002324,ORD-013838,B0FBSP8LCU,1,2025-12-20,no longer needed,resellable
RET-002325,ORD-013841,B0S1TJJESE,1,2025-12-14,quality issue,damaged
RET-002326,ORD-013843,B0PFWXAFNA,1,2025-11-28,quality issue,damaged
RET-002327,ORD-013845,B01J3QMR6K,1,2025-12-15,arrived damaged,damaged
RET-002328,ORD-013851,B07LLE55WZ,1,2025-11-18,wrong item,opened
RET-002329,ORD-013859,B07LLE55WZ,1,2025-11-17,wrong item,damaged
RET-002330,ORD-013864,VH-1057,1,2025-12-17,quality issue,resellable
RET-002331,ORD-013869,B0PLGQ0WUW,1,2025-11-17,changed mind,opened
RET-002332,ORD-013873, melamine-tumbler-set  ,1,2025-12-07,arrived damaged,damaged
RET-002333,ORD-013875,B0TBXU1FDC,1,2025-11-19,changed mind,resellable
RET-002334,ORD-013878,B01N7NW7US,1,2026-01-13,quality issue,opened
RET-002335,ORD-013880,B0RXXN9M2M,1,2025-11-22,quality issue,opened
RET-002336,ORD-013888,B0R6SMCWAT,1,2025-12-13,not as described,damaged
RET-002337,ORD-013891,B01J3QMR6K,1,2025-12-15,changed mind,opened
RET-002338,ORD-013899,B0PB2ANK9N,1,2025-11-12,changed mind,opened
RET-002339,ORD-013902,B01V4ZLB05,1,2025-11-28,no longer needed,resellable
RET-002340,ORD-013907,B0BW9EFX8S,1,2025-12-17,changed mind,resellable
RET-002341,ORD-013913,staisteestanmixe ,1,2025-11-24,not as described,resellable
RET-002342,ORD-013915,ceramic dinnr set 12 piece  ,2,2025-12-02,not as described,damaged
RET-002343,ORD-013929,B00710SNJ5,1,2025-12-01,quality issue,opened
RET-002344,ORD-013930, staisteestanmixe ,1,2025-12-19,no longer needed,opened
RET-002345,ORD-013932,VH-1104,1,2025-11-13,changed mind,resellable
RET-002346,ORD-013942,B0WXUN8SX9,1,2025-11-30,wrong item,resellable
RET-002347,ORD-013943,VH-1087,2,2025-12-25,wrong item,opened
RET-002348,ORD-013947,B0L1F47G91,1,2026-01-14,changed mind,resellable
RET-002349,ORD-013955,B09Q1GC9N5,1,2025-12-04,wrong item,opened
RET-002350,ORD-013973,B0NNFJVLCD,1,2025-12-03,no longer needed,resellable
RET-002351,ORD-013980,B0TBF17EBH,1,2025-12-10,not as described,opened
RET-002352,ORD-013982,B06TDAT9ZQ,1,2025-11-14,changed mind,opened
RET-002353,ORD-013988,B0S1ZHPN2M,1,2025-11-16,arrived damaged,damaged
RET-002354,ORD-013998,VH-1001,1,2025-12-18,no longer needed,opened
RET-002355,ORD-014007,vh cast iron grill pan  ,1,2025-12-16,changed mind,opened
RET-002356,ORD-014018,melamine-mug-set ,1,2025-11-14,no longer needed,opened
RET-002357,ORD-014040,VH-1057,2,2025-12-23,changed mind,resellable
RET-002358,ORD-014068,B0GKGBFV52,1,2025-12-18,not as described,opened
RET-002359,ORD-014069,borosilicate-food-chopper  ,1,2025-12-22,wrong item,resellable
RET-002360,ORD-014071,B0XS5B40FN,1,2026-01-17,no longer needed,resellable
RET-002361,ORD-014076,B0WXUN8SX9,1,2026-01-10,quality issue,damaged
RET-002362,ORD-014081,B0KT4D60ZK,1,2025-12-29,no longer needed,resellable
RET-002363,ORD-014086,B0NTQBZ4V2,1,2025-12-27,not as described,opened
RET-002364,ORD-014094,VH-1087,1,2025-12-12,changed mind,resellable
RET-002365,ORD-014095,B0GKGBFV52,1,2026-01-15,not as described,opened
RET-002366,ORD-014097,B0WXUN8SX9,1,2025-12-07,changed mind,opened
RET-002367,ORD-014100,B0FBSP8LCU,1,2026-01-10,not as described,opened
RET-002368,ORD-014101,B0QRA7AREC,1,2025-12-30,quality issue,opened
RET-002369,ORD-014103,VH-1111,1,2026-01-04,arrived damaged,damaged
RET-002370,ORD-014105,B01FSLB5Q7,1,2026-01-06,arrived damaged,resellable
RET-002371,ORD-014108,VH-1119,1,2025-12-22,no longer needed,resellable
RET-002372,ORD-014110,B00E7ZCXW5,1,2025-12-21,changed mind,resellable
RET-002373,ORD-014113,B0DUGKZEZ8,1,2025-12-23,quality issue,opened
RET-002374,ORD-014115,B0TBF17EBH,1,2026-01-11,not as described,resellable
RET-002375,ORD-014124,B00RADH5S3,1,2026-01-02,wrong item,resellable
RET-002376,ORD-014125,VH-1025,1,2026-02-12,not as described,resellable
RET-002377,ORD-014132,B0XLHGCJNR,1,2026-02-13,changed mind,resellable
RET-002378,ORD-014147, vh acacia platter  ,1,2025-12-08,changed mind,resellable
RET-002379,ORD-014159,B0W3L9K2TT,3,2025-12-18,changed mind,resellable
RET-002380,ORD-014163,B0WXUN8SX9,1,2026-01-02,quality issue,opened
RET-002381,ORD-014171,B0WXUN8SX9,1,2025-12-09,no longer needed,resellable
RET-002382,ORD-014181,B0WXUN8SX9,1,2025-12-28,quality issue,damaged
RET-002383,ORD-014185,B00H6QEFH6,1,2025-12-29,no longer needed,resellable
RET-002384,ORD-014187,vh bamboo turner ,1,2026-01-13,changed mind,resellable
RET-002385,ORD-014210,B077TNVM8B,2,2026-01-03,no longer needed,resellable
RET-002386,ORD-014217,B00RADH5S3,1,2026-01-08,arrived damaged,damaged
RET-002387,ORD-014247,B0NTQBZ4V2,1,2025-12-15,changed mind,resellable
RET-002388,ORD-014253,B00RADH5S3,1,2026-01-02,no longer needed,resellable
RET-002389,ORD-014254,B0QFTM3WML,1,2026-01-09,arrived damaged,damaged
RET-002390,ORD-014256,B00RADH5S3,1,2026-01-29,changed mind,resellable
RET-002391,ORD-014283,B06TDAT9ZQ,1,2025-12-23,quality issue,opened
RET-002392,ORD-014283,B0XLHGCJNR,1,2026-01-02,no longer needed,resellable
RET-002393,ORD-014287,B09VH9SRSS,1,2025-12-27,arrived damaged,damaged
RET-002394,ORD-014290,B0ZQ6DWCXF,1,2025-12-27,not as described,resellable
RET-002395,ORD-014300,cast-iron-electric-kettle ,1,2026-01-07,changed mind,resellable
RET-002396,ORD-014301,B0GKGBFV52,1,2026-02-13,quality issue,damaged
RET-002397,ORD-014302,B0FBSP8LCU,1,2026-01-10,arrived damaged,damaged
RET-002398,ORD-014307,B0KT4D60ZK,1,2026-01-01,changed mind,resellable
RET-002399,ORD-014318,VH-1113,1,2025-12-04,arrived damaged,damaged
RET-002400,ORD-014330,B0TBF17EBH,1,2026-01-11,arrived damaged,damaged
RET-002401,ORD-014333,B0WXUN8SX9,1,2026-01-04,changed mind,resellable
RET-002402,ORD-014342,B0WXUN8SX9,1,2026-01-04,no longer needed,resellable
RET-002403,ORD-014348, bamboo-serving-spoon  ,1,2025-12-24,changed mind,resellable
RET-002404,ORD-014353,B0ZM4P1CPY,1,2026-02-12,wrong item,damaged
RET-002405,ORD-014354,marble-pantry-box ,1,2026-01-12,no longer needed,resellable
RET-002406,ORD-014355,B00RADH5S3,2,2025-12-27,no longer needed,opened
RET-002407,ORD-014355,B0L1F47G91,2,2026-01-06,wrong item,resellable
RET-002408,ORD-014363,B0WXUN8SX9,2,2025-12-15,no longer needed,resellable
RET-002409,ORD-014365,B0GQ0AUTHT,1,2025-12-15,changed mind,opened
RET-002410,ORD-014385,B0GKGBFV52,2,2025-12-22,no longer needed,resellable
RET-002411,ORD-014387,B0NTQBZ4V2,1,2025-12-26,changed mind,resellable
RET-002412,ORD-014388,B0R6SMCWAT,1,2025-12-24,changed mind,resellable
RET-002413,ORD-014394,VH-1053,1,2026-01-07,not as described,opened
RET-002414,ORD-014424,VH-1087,1,2026-01-20,wrong item,opened
RET-002415,ORD-014445,B06TDAT9ZQ,1,2025-12-28,changed mind,resellable
RET-002416,ORD-014451,B0W3L9K2TT,1,2025-12-30,changed mind,opened
RET-002417,ORD-014452,B0NNFJVLCD,1,2025-12-27,changed mind,opened
RET-002418,ORD-014452,B00E7ZCXW5,4,2025-12-14,wrong item,resellable
RET-002419,ORD-014455,VH-1025,4,2025-12-29,arrived damaged,damaged
RET-002420,ORD-014457,B0PLGQ0WUW,1,2025-12-21,no longer needed,resellable
RET-002421,ORD-014459,B0W8N8XWYK,3,2025-12-14,not as described,damaged
RET-002422,ORD-014463,B01N7NW7US,1,2026-01-02,changed mind,resellable
RET-002423,ORD-014466,VH-1024,1,2025-12-13,not as described,opened
RET-002424,ORD-014468,B0TRA8NLKK,1,2025-12-23,no longer needed,opened
RET-002425,ORD-014483,VH-1108,2,2025-12-24,not as described,resellable
RET-002426,ORD-014493,B0WXUN8SX9,1,2026-01-05,arrived damaged,damaged
RET-002427,ORD-014497,borosilicte turner ,1,2026-01-06,changed mind,resellable
RET-002428,ORD-014508,B0X3KCJPGM,1,2026-02-04,quality issue,opened
RET-002429,ORD-014510,B0WXUN8SX9,1,2026-01-06,not as described,opened
RET-002430,ORD-014513,B0DUGKZEZ8,2,2026-01-13,not as described,opened
RET-002431,ORD-014519,B0TE7M6JWU,1,2025-12-22,arrived damaged,damaged
RET-002432,ORD-014519,B0WXUN8SX9,1,2025-12-27,changed mind,resellable
RET-002433,ORD-014519,B06RJSMPSQ,1,2026-01-11,arrived damaged,resellable
RET-002434,ORD-014520,VH-1083,1,2025-12-29,quality issue,resellable
RET-002435,ORD-014521,B0PFWXAFNA,1,2025-12-31,arrived damaged,damaged
RET-002436,ORD-014524,B0KT4D60ZK,2,2026-01-05,quality issue,opened
RET-002437,ORD-014526, ceramic dinnr set 12 piece ,1,2025-12-31,not as described,resellable
RET-002438,ORD-014528,B044FDSE6A,1,2026-01-02,changed mind,opened
RET-002439,ORD-014529,B08XCQ8NA9,1,2025-12-30,no longer needed,resellable
RET-002440,ORD-014529,B07LLE55WZ,1,2026-01-03,changed mind,resellable
RET-002441,ORD-014536,B07LLE55WZ,1,2025-12-28,not as described,opened
RET-002442,ORD-014542,B0NUXWWTXM,1,2026-01-04,quality issue,damaged
RET-002443,ORD-014545,VH-1063,1,2026-01-18,quality issue,opened
RET-002444,ORD-014552,B0WXUN8SX9,1,2026-01-14,changed mind,resellable
RET-002445,ORD-014555,B00RADH5S3,2,2025-12-23,changed mind,resellable
RET-002446,ORD-014555,B0PLGQ0WUW,1,2026-01-13,changed mind,resellable
RET-002447,ORD-014561,VH-1088,1,2025-12-31,wrong item,opened
RET-002448,ORD-014565,B0TBF17EBH,1,2026-01-03,arrived damaged,damaged
RET-002449,ORD-014569,B00E7ZCXW5,1,2026-01-04,no longer needed,opened
RET-002450,ORD-014577,VH-1053,1,2026-01-06,arrived damaged,damaged
RET-002451,ORD-014580,B04FTSGMDD,1,2026-01-25,changed mind,opened
RET-002452,ORD-014600,B0TBF17EBH,1,2026-01-15,arrived damaged,damaged
RET-002453,ORD-014602,B0CZC3PXCW,3,2026-01-06,not as described,resellable
RET-002454,ORD-014604,VH-1012,1,2025-12-13,no longer needed,resellable
RET-002455,ORD-014619,B07LLE55WZ,1,2025-12-10,not as described,damaged
RET-002456,ORD-014628,B00710SNJ5,2,2025-12-07,arrived damaged,damaged
RET-002457,ORD-014629,VH-1070,1,2025-12-21,not as described,resellable
RET-002458,ORD-014633,B0WXUN8SX9,2,2026-01-13,changed mind,resellable
RET-002459,ORD-014637,B0TRA8NLKK,1,2026-02-05,not as described,damaged
RET-002460,ORD-014646,B0TBF17EBH,1,2026-02-01,changed mind,damaged
RET-002461,ORD-014650,B0W8N8XWYK,2,2025-12-17,arrived damaged,damaged
RET-002462,ORD-014653,B00RADH5S3,1,2026-01-05,wrong item,opened
RET-002463,ORD-014659,VH-1024,1,2026-01-22,quality issue,damaged
RET-002464,ORD-014675,B0YMGZD1WQ,1,2026-01-12,not as described,opened
RET-002465,ORD-014681,VH-1050,1,2026-01-09,changed mind,damaged
RET-002466,ORD-014683, ceraplacset ,1,2025-12-22,not as described,damaged
RET-002467,ORD-014686,B0PFWXAFNA,1,2026-01-29,wrong item,opened
RET-002468,ORD-014703,B0DUGKZEZ8,1,2026-01-01,quality issue,damaged
RET-002469,ORD-014705,VH-1081,1,2026-01-18,changed mind,opened
RET-002470,ORD-014706,B0WXUN8SX9,1,2026-01-03,changed mind,resellable
RET-002471,ORD-014712,vh cast iron grill pan  ,1,2026-01-05,wrong item,opened
RET-002472,ORD-014716,VH-1057,1,2025-12-21,no longer needed,damaged
RET-002473,ORD-014722,B0WXUN8SX9,1,2026-01-08,wrong item,damaged
RET-002474,ORD-014741,B0CZC3PXCW,1,2025-12-25,arrived damaged,damaged
RET-002475,ORD-014746,VH-1019,2,2025-12-14,changed mind,resellable
RET-002476,ORD-014760,B0HK5F3DG1,1,2026-01-07,changed mind,resellable
RET-002477,ORD-014762,B0TBF17EBH,3,2025-12-16,quality issue,opened
RET-002478,ORD-014763,B0WXUN8SX9,1,2025-12-23,quality issue,opened
RET-002479,ORD-014775,B0FBSP8LCU,1,2026-01-01,wrong item,opened
RET-002480,ORD-014781,B00RADH5S3,1,2026-01-01,changed mind,resellable
RET-002481,ORD-014783,B0GKGBFV52,1,2026-01-17,arrived damaged,damaged
RET-002482,ORD-014789,VH-1096,1,2025-12-24,changed mind,opened
RET-002483,ORD-014795,B0BW9EFX8S,1,2026-02-03,quality issue,resellable
RET-002484,ORD-014804,B0L1F47G91,1,2025-12-25,not as described,opened
RET-002485,ORD-014805,B0R3PJRMZ0,1,2025-12-19,changed mind,resellable
RET-002486,ORD-014805,B04FTSGMDD,1,2026-01-16,no longer needed,damaged
RET-002487,ORD-014808,B00RADH5S3,1,2025-12-22,not as described,resellable
RET-002488,ORD-014813,VH-1001,1,2026-01-08,not as described,damaged
RET-002489,ORD-014816,B0YZNEKZT7,1,2025-12-28,arrived damaged,opened
RET-002490,ORD-014828,B0XS5B40FN,1,2025-12-28,changed mind,opened
RET-002491,ORD-014834,stneware grill pan ,3,2026-01-07,changed mind,resellable
RET-002492,ORD-014842,B00RADH5S3,1,2025-12-22,no longer needed,resellable
RET-002493,ORD-014851,B0G9FTWQ6C,1,2026-01-12,quality issue,opened
RET-002494,ORD-014867, cast irn casserole 5l ,1,2026-01-13,changed mind,resellable
RET-002495,ORD-014886,B06RJSMPSQ,1,2025-12-19,not as described,resellable
RET-002496,ORD-014891,B0TBF17EBH,1,2026-02-14,not as described,opened
RET-002497,ORD-014891,B0WXUN8SX9,1,2026-01-10,arrived damaged,damaged
RET-002498,ORD-014898,B0WXUN8SX9,1,2025-12-25,arrived damaged,damaged
RET-002499,ORD-014899,B01FSLB5Q7,2,2026-01-05,arrived damaged,damaged
RET-002500,ORD-014901,VH-1104,1,2026-01-06,not as described,resellable
RET-002501,ORD-014905,B0TBF17EBH,1,2026-01-15,arrived damaged,damaged
RET-002502,ORD-014908,B0QRL5NZ0E,1,2025-12-26,no longer needed,resellable
RET-002503,ORD-014911,B0HGZ5AHB5,1,2026-01-20,changed mind,resellable
RET-002504,ORD-014928,B0LZTYNZMM,1,2026-01-07,changed mind,resellable
RET-002505,ORD-014932,B0GKGBFV52,1,2025-12-10,no longer needed,resellable
RET-002506,ORD-014938,B0XLHGCJNR,1,2026-01-05,quality issue,opened
RET-002507,ORD-014951, melamine saucpan ,1,2026-01-20,changed mind,resellable
RET-002508,ORD-014962,B0PFWXAFNA,1,2025-12-23,changed mind,resellable
RET-002509,ORD-014985,staisteestanmixe  ,1,2026-01-29,no longer needed,opened
RET-002510,ORD-014988, enamel elecric kettle ,1,2025-12-25,changed mind,resellable
RET-002511,ORD-014994,B0BW9EFX8S,1,2025-12-11,changed mind,opened
RET-002512,ORD-014996,B0EAVD8CJ8,1,2025-12-14,quality issue,opened
RET-002513,ORD-014999,B00RADH5S3,2,2026-01-08,changed mind,resellable
RET-002514,ORD-015026,VH-1053,1,2025-12-31,changed mind,resellable
RET-002515,ORD-015031,B0WXUN8SX9,1,2026-01-01,quality issue,opened
RET-002516,ORD-015041,B0WXUN8SX9,1,2025-12-25,not as described,opened
RET-002517,ORD-015054,B0YH2UG55T,1,2026-01-05,changed mind,resellable
RET-002518,ORD-015062,VH-1009,1,2025-12-31,changed mind,resellable
RET-002519,ORD-015086,VH-1023,1,2026-01-13,wrong item,opened
RET-002520,ORD-015087,B0WXUN8SX9,1,2026-01-07,changed mind,opened
RET-002521,ORD-015097,B00RADH5S3,1,2026-01-23,arrived damaged,damaged
RET-002522,ORD-015101,B0M5P2CY7D,1,2025-12-26,quality issue,damaged
RET-002523,ORD-015102,B0N0SG1LUL,1,2025-12-22,not as described,opened
RET-002524,ORD-015103,B0PLGQ0WUW,1,2026-01-09,wrong item,resellable
RET-002525,ORD-015111,B0W3L9K2TT,1,2026-01-21,not as described,resellable
RET-002526,ORD-015115,VH-1057,1,2026-01-01,changed mind,resellable
RET-002527,ORD-015119,B0HGZ5AHB5,1,2026-01-25,not as described,opened
RET-002528,ORD-015127,stoneware_loaf_tin  ,1,2026-01-19,changed mind,damaged
RET-002529,ORD-015130,B0TBF17EBH,1,2025-12-31,changed mind,opened
RET-002530,ORD-015135,B0GQ0AUTHT,1,2025-12-11,changed mind,resellable
RET-002531,ORD-015146,B01J3QMR6K,1,2026-01-12,changed mind,opened
RET-002532,ORD-015152,B044FDSE6A,1,2026-01-17,no longer needed,resellable
RET-002533,ORD-015152,B0QBC8YR1R,1,2026-01-08,arrived damaged,damaged
RET-002534,ORD-015179,B07YF2T8JE,1,2025-12-21,changed mind,resellable
RET-002535,ORD-015179,B0WXUN8SX9,1,2025-12-25,no longer needed,resellable
RET-002536,ORD-015179,B0CVL56XRT,1,2025-12-28,not as described,damaged
RET-002537,ORD-015202, vh stainless steel muffin tray  ,1,2026-01-03,changed mind,resellable
RET-002538,ORD-015203,B0KWHTZDZV,3,2026-01-08,arrived damaged,opened
RET-002539,ORD-015205,B09Q1GC9N5,1,2026-01-22,changed mind,resellable
RET-002540,ORD-015221,B0WXUN8SX9,1,2026-01-07,arrived damaged,damaged
RET-002541,ORD-015238,VH-1094,1,2025-12-30,changed mind,resellable
RET-002542,ORD-015241,VH-1102,1,2025-12-27,wrong item,resellable
RET-002543,ORD-015245,B04BS1RFN3,1,2025-12-06,not as described,resellable
RET-002544,ORD-015266,B044FDSE6A,1,2026-01-07,changed mind,resellable
RET-002545,ORD-015271,B0PLGQ0WUW,1,2026-01-25,changed mind,resellable
RET-002546,ORD-015288,B0PLGQ0WUW,1,2025-12-22,not as described,resellable
RET-002547,ORD-015303,B0NNFJVLCD,1,2026-01-21,changed mind,resellable
RET-002548,ORD-015312,B0U862BR2Y,1,2026-01-02,changed mind,resellable
RET-002549,ORD-015324,B00RADH5S3,1,2026-01-03,changed mind,resellable
RET-002550,ORD-015331,B0FBSP8LCU,1,2025-12-30,wrong item,opened
RET-002551,ORD-015334,B0TBF17EBH,1,2025-12-28,changed mind,opened
RET-002552,ORD-015337,B0WXUN8SX9,1,2026-01-15,no longer needed,opened
RET-002553,ORD-015340,VH-1019,1,2025-12-12,changed mind,resellable
RET-002554,ORD-015345,B0L1F47G91,1,2025-12-11,no longer needed,resellable
RET-002555,ORD-015347,B0WXUN8SX9,3,2026-02-02,wrong item,resellable
RET-002556,ORD-015355,B00LHXS3KS,1,2025-12-31,not as described,resellable
RET-002557,ORD-015357, ceramic salad owl  ,1,2025-12-29,not as described,opened
RET-002558,ORD-015363,B0XVBEPU7E,1,2025-12-18,changed mind,opened
RET-002559,ORD-015364,B0TBF17EBH,1,2025-12-29,changed mind,resellable
RET-002560,ORD-015370,stoneware mu set ,1,2026-01-05,not as described,damaged
RET-002561,ORD-015379,B00RADH5S3,1,2026-01-10,not as described,resellable
RET-002562,ORD-015380,vh enamel tumbler set  ,1,2025-12-17,quality issue,opened
RET-002563,ORD-015381,B04FTSGMDD,1,2025-12-09,arrived damaged,damaged
RET-002564,ORD-015385,B0BW9EFX8S,1,2026-01-01,wrong item,resellable
RET-002565,ORD-015394,B00RADH5S3,1,2025-12-10,changed mind,opened
RET-002566,ORD-015394,B0WXUN8SX9,1,2026-01-05,changed mind,resellable
RET-002567,ORD-015399,VH-1092,1,2026-01-12,changed mind,resellable
RET-002568,ORD-015406,B0WXUN8SX9,1,2026-01-20,changed mind,resellable
RET-002569,ORD-015409,B0FBSP8LCU,1,2026-01-03,changed mind,resellable
RET-002570,ORD-015417,B0HC6GKYNZ,1,2026-01-17,not as described,opened
RET-002571,ORD-015420,B0WXUN8SX9,1,2025-12-28,changed mind,opened
RET-002572,ORD-015425,B07LLE55WZ,1,2026-01-07,no longer needed,resellable
RET-002573,ORD-015426,B076GJU5HA,1,2025-12-13,changed mind,resellable
RET-002574,ORD-015435,B0R6SMCWAT,1,2026-01-18,not as described,resellable
RET-002575,ORD-015438,B00RADH5S3,1,2025-12-21,no longer needed,opened
RET-002576,ORD-015441,B0GQ0AUTHT,1,2026-01-13,not as described,resellable
RET-002577,ORD-015453, vh borosilicate spatula set ,1,2026-01-11,changed mind,resellable
RET-002578,ORD-015461,B00RADH5S3,1,2025-12-24,changed mind,opened
RET-002579,ORD-015463,B01N7NW7US,1,2025-12-06,not as described,resellable
RET-002580,ORD-015467,staisteestanmixe  ,2,2025-12-12,not as described,damaged
RET-002581,ORD-015476,cast-iron-casserole-5l ,1,2025-12-30,changed mind,resellable
RET-002582,ORD-015480,B0NNFJVLCD,1,2026-01-04,quality issue,damaged
RET-002583,ORD-015484,B0C7PHW57Y,2,2025-12-23,arrived damaged,damaged
RET-002584,ORD-015486,B0WXUN8SX9,1,2026-01-08,arrived damaged,damaged
RET-002585,ORD-015492,B0WXUN8SX9,1,2026-01-23,wrong item,opened
RET-002586,ORD-015496,VH-1042,1,2026-01-17,arrived damaged,damaged
RET-002587,ORD-015497,B00RADH5S3,1,2025-12-31,arrived damaged,opened
RET-002588,ORD-015500,staisteestanmixe ,1,2025-12-17,changed mind,opened
